No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2871,2388,4,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,7341,2346,15,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,401,4353,18,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2019,1630,2,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-4155,3521,5,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1430,4452,12,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-767,2181,13,1
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,5256,1526,28,1
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,4575,1619,27,1
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3351,2068,3,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,3482,2004,25,1
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,428,738,6,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1911,2561,10,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1176,948,2,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2828,3331,12,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1215,1615,15,1
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2678,2871,9,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1778,2578,12,-
4019,魔法少女まどか☆ﾏｷﾞｶ,367,5372,16,9
4020,魔法少女まどか☆ﾏｷﾞｶ,-2502,1924,3,1
4021,魔法少女まどか☆ﾏｷﾞｶ,402,4744,7,17
4022,魔法少女まどか☆ﾏｷﾞｶ,-1459,1178,2,1
4023,魔法少女まどか☆ﾏｷﾞｶ,-1552,4277,14,10
4024,魔法少女まどか☆ﾏｷﾞｶ,-2577,5885,18,11
4025,魔法少女まどか☆ﾏｷﾞｶ,7318,7170,24,11
4026,魔法少女まどか☆ﾏｷﾞｶ,852,5845,11,16
4027,魔法少女まどか☆ﾏｷﾞｶ,3001,5890,18,11
4028,魔法少女まどか☆ﾏｷﾞｶ,-3928,5220,9,12
4029,魔法少女まどか☆ﾏｷﾞｶ,5069,8193,22,15
4030,魔法少女まどか☆ﾏｷﾞｶ,2113,5010,13,16
4031,SLOT魔法少女まどかﾏｷﾞｶ2,1568,6553,23,23
4032,SLOT魔法少女まどかﾏｷﾞｶ2,553,3941,20,15
4033,SLOT魔法少女まどかﾏｷﾞｶ2,1358,5642,16,20
4034,SLOT魔法少女まどかﾏｷﾞｶ2,-1040,3906,11,7
4035,SLOT魔法少女まどかﾏｷﾞｶ2,-86,2195,8,5
4036,SLOT魔法少女まどかﾏｷﾞｶ2,-2437,4597,11,13
4037,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-1506,1838,2,5
4038,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-528,603,-,2
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-1626,5531,60,22
4040,ﾊﾟﾁｽﾛ北斗　転生の章,5214,4276,92,19
4041,ﾊﾟﾁｽﾛ北斗　転生の章,-2341,2418,16,7
4042,ﾊﾟﾁｽﾛ北斗　転生の章,-1677,4496,46,12
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2755,7841,54,24
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-3944,5895,39,14
4045,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2825,5910,35,17
4046,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2700,7130,39,25
