No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,4074,3862,20,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2032,4618,18,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-3954,3934,13,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2018,3409,9,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,357,4041,12,-
4006,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,6202,2929,39,3
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2796,3842,35,1
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2509,3720,17,1
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1907,2218,9,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3044,2348,5,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-6246,4938,14,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2341,2716,11,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3930,3740,12,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1856,3440,17,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1887,2181,8,1
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2190,4675,26,1
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2632,3962,34,2
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3592,4484,18,-
4019,魔法少女まどか☆ﾏｷﾞｶ,-2151,5138,12,11
4020,魔法少女まどか☆ﾏｷﾞｶ,-1444,2505,7,4
4021,魔法少女まどか☆ﾏｷﾞｶ,364,3723,10,11
4022,魔法少女まどか☆ﾏｷﾞｶ,1339,7392,16,20
4023,魔法少女まどか☆ﾏｷﾞｶ,1651,4796,13,8
4024,魔法少女まどか☆ﾏｷﾞｶ,-795,3271,9,5
4025,魔法少女まどか☆ﾏｷﾞｶ,-1356,1481,4,2
4026,魔法少女まどか☆ﾏｷﾞｶ,3967,6045,15,8
4027,魔法少女まどか☆ﾏｷﾞｶ,-720,2699,5,8
4028,魔法少女まどか☆ﾏｷﾞｶ,1573,4729,12,12
4029,魔法少女まどか☆ﾏｷﾞｶ,-369,4866,12,8
4030,SLOT魔法少女まどかﾏｷﾞｶ2,-1168,2988,8,9
4031,SLOT魔法少女まどかﾏｷﾞｶ2,-468,478,1,1
4032,SLOT魔法少女まどかﾏｷﾞｶ2,-619,5337,21,14
4033,SLOT魔法少女まどかﾏｷﾞｶ2,-1100,2000,3,3
4034,SLOT魔法少女まどかﾏｷﾞｶ2,-1136,1148,5,-
4035,SLOT魔法少女まどかﾏｷﾞｶ2,-334,2713,8,6
4036,SLOT魔法少女まどかﾏｷﾞｶ2,-1352,2745,4,5
4037,ﾊﾟﾁｽﾛ 北斗 新伝説創造,1747,2618,49,9
4038,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-687,1355,3,7
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-2239,3527,27,8
4040,ﾊﾟﾁｽﾛ北斗　転生の章,1585,4243,61,10
4041,ﾊﾟﾁｽﾛ北斗　転生の章,-2055,2328,13,5
4042,ﾊﾟﾁｽﾛ北斗　転生の章,2218,3758,64,11
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,941,6207,53,28
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,2071,8066,61,39
4045,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-3042,7603,39,20
4046,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2350,6956,47,25
