No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-3472,3281,8,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2005,2590,4,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-3175,3461,9,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2923,2700,4,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-156,931,2,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,5648,2625,13,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3366,2491,6,-
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1819,2603,12,1
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,4792,1058,23,3
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,5163,4295,46,2
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-425,636,3,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3567,5646,26,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-655,503,1,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-862,2165,12,1
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1619,2726,12,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-563,3009,19,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1906,1483,3,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-981,3465,20,1
4019,魔法少女まどか☆ﾏｷﾞｶ,-2470,4075,4,6
4020,魔法少女まどか☆ﾏｷﾞｶ,-1434,1710,4,4
4021,魔法少女まどか☆ﾏｷﾞｶ,-3732,4961,9,10
4022,魔法少女まどか☆ﾏｷﾞｶ,-1821,1737,3,3
4023,魔法少女まどか☆ﾏｷﾞｶ,2419,4886,21,5
4024,魔法少女まどか☆ﾏｷﾞｶ,-673,932,3,2
4025,魔法少女まどか☆ﾏｷﾞｶ,-663,3193,7,8
4026,魔法少女まどか☆ﾏｷﾞｶ,538,2664,11,4
4027,魔法少女まどか☆ﾏｷﾞｶ,-4198,4383,12,8
4028,魔法少女まどか☆ﾏｷﾞｶ,-554,2078,5,4
4029,魔法少女まどか☆ﾏｷﾞｶ,-2222,1814,1,3
4030,魔法少女まどか☆ﾏｷﾞｶ,-2566,4935,10,13
4031,SLOT魔法少女まどかﾏｷﾞｶ2,502,1991,7,7
4032,SLOT魔法少女まどかﾏｷﾞｶ2,-876,706,-,1
4033,SLOT魔法少女まどかﾏｷﾞｶ2,6651,6251,38,33
4034,SLOT魔法少女まどかﾏｷﾞｶ2,-1645,2428,6,5
4035,SLOT魔法少女まどかﾏｷﾞｶ2,-1551,3154,6,5
4036,SLOT魔法少女まどかﾏｷﾞｶ2,-1056,4414,12,12
4037,ﾘﾉ,1545,4905,34,22
4038,ﾘﾉ,-2952,3470,10,7
4039,ﾊﾟﾁｽﾛ北斗　転生の章,1338,1256,26,4
4040,ﾊﾟﾁｽﾛ北斗　転生の章,4524,1784,54,7
4041,ﾊﾟﾁｽﾛ北斗　転生の章,868,1811,30,7
4042,ﾊﾟﾁｽﾛ北斗　転生の章,-3213,3050,15,5
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1909,7479,54,31
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,460,5189,52,29
4045,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-531,6832,56,39
4046,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,3111,8653,75,43
4047,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2002,6198,43,19
4048,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2915,4012,18,6
4049,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,1443,8084,75,43
4050,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1825,7384,53,27
4051,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1441,7710,56,30
4052,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,5249,6921,60,45
4053,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,506,8154,61,41
4054,押忍!番長3,-1751,5477,37,4
4055,押忍!番長3,6,2224,24,4
4056,押忍!番長3,841,5136,61,7
4057,押忍!番長3,-276,1227,11,1
4058,押忍!番長3,412,2401,23,5
4059,押忍!番長3,-1460,1938,9,-
4060,押忍!番長3,-1181,1909,11,-
4061,押忍!番長3,451,2858,31,5
4062,押忍!番長3,-555,500,1,-
4063,押忍!番長3,-640,4627,41,5
4064,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-424,502,2,1
