No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-201,1367,3,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2538,1838,3,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-571,1960,5,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,141,1644,9,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-502,753,3,-
4006,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-788,2856,17,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,7,790,5,-
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2798,1196,19,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-175,574,3,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-717,1284,7,1
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-96,213,1,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2957,2324,25,1
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-645,1840,11,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-383,748,4,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3369,2174,4,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1408,2572,14,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1827,1665,6,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,5638,754,26,1
4019,魔法少女まどか☆ﾏｷﾞｶ,-1479,1387,1,-
4020,魔法少女まどか☆ﾏｷﾞｶ,66,3215,9,6
4021,魔法少女まどか☆ﾏｷﾞｶ,-1101,1932,7,5
4022,魔法少女まどか☆ﾏｷﾞｶ,-1075,3786,8,11
4023,魔法少女まどか☆ﾏｷﾞｶ,1157,4659,9,10
4024,魔法少女まどか☆ﾏｷﾞｶ,-497,718,2,2
