No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-821,910,3,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,6648,2740,16,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-350,200,-,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2472,2257,5,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,1560,1202,10,-
4006,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1914,2682,12,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1096,2465,12,1
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1376,784,1,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-741,896,4,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1258,799,1,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1565,1638,6,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-282,291,1,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1028,2493,12,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-811,525,1,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,12662,1573,51,3
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-727,372,-,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-514,842,4,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1215,789,10,-
4019,魔法少女まどか☆ﾏｷﾞｶ,-441,570,1,-
4020,魔法少女まどか☆ﾏｷﾞｶ,-1458,2694,9,8
4021,魔法少女まどか☆ﾏｷﾞｶ,432,3850,15,7
4022,魔法少女まどか☆ﾏｷﾞｶ,-1416,2772,12,2
4023,魔法少女まどか☆ﾏｷﾞｶ,-1568,1683,3,2
4024,魔法少女まどか☆ﾏｷﾞｶ,-656,578,-,1
