No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2592,3881,10,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2329,2117,4,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1132,1837,6,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,178,1085,3,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2100,2077,6,-
4006,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1821,1636,17,2
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,43,1349,10,-
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2507,800,14,1
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2917,1802,2,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2587,3098,12,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-475,1465,8,1
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,640,1293,11,1
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1693,1814,6,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,12849,806,48,3
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1281,816,2,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1168,2728,14,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2269,847,14,2
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2288,1034,15,1
4019,魔法少女まどか☆ﾏｷﾞｶ,-563,2436,5,3
4020,魔法少女まどか☆ﾏｷﾞｶ,6788,4348,11,8
4021,魔法少女まどか☆ﾏｷﾞｶ,1189,2375,8,4
4022,魔法少女まどか☆ﾏｷﾞｶ,1051,2532,5,6
4023,魔法少女まどか☆ﾏｷﾞｶ,-1052,1164,2,3
4024,魔法少女まどか☆ﾏｷﾞｶ,367,1572,2,2
4025,魔法少女まどか☆ﾏｷﾞｶ,-1176,1288,1,4
4026,魔法少女まどか☆ﾏｷﾞｶ,-4098,4893,10,8
4027,魔法少女まどか☆ﾏｷﾞｶ,-869,2503,9,5
4028,魔法少女まどか☆ﾏｷﾞｶ,10692,6791,25,10
4029,魔法少女まどか☆ﾏｷﾞｶ,-1080,938,1,2
4030,SLOT魔法少女まどかﾏｷﾞｶ2,2670,5779,16,19
4031,SLOT魔法少女まどかﾏｷﾞｶ2,-1451,4110,11,7
4032,SLOT魔法少女まどかﾏｷﾞｶ2,105,1836,5,6
4033,SLOT魔法少女まどかﾏｷﾞｶ2,-71,40,-,-
4034,SLOT魔法少女まどかﾏｷﾞｶ2,-74,5792,19,17
4035,SLOT魔法少女まどかﾏｷﾞｶ2,-446,377,1,-
4036,SLOT魔法少女まどかﾏｷﾞｶ2,590,1892,5,7
4037,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-331,528,-,2
4038,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-161,1483,12,4
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-920,3565,38,10
4040,ﾊﾟﾁｽﾛ北斗　転生の章,8900,2313,90,9
4041,ﾊﾟﾁｽﾛ北斗　転生の章,-33,20,-,-
4042,ﾊﾟﾁｽﾛ北斗　転生の章,-65,2032,23,3
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2979,5850,36,19
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1000,7528,60,31
4045,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1125,4494,34,18
4046,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-3181,5279,34,15
4047,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,2089,8311,69,39
4048,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-3095,5383,30,14
4049,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,460,6588,50,31
4050,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1101,4006,29,16
4051,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,1480,8646,72,43
4052,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,4411,6680,63,44
4053,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,1426,7504,57,33
4054,押忍!番長3,5855,4302,95,18
4055,押忍!番長3,0,-,-,-
4056,押忍!番長3,-941,2787,19,5
4057,押忍!番長3,568,4657,51,7
4058,押忍!番長3,1650,2441,41,3
4059,押忍!番長3,651,5387,59,6
4060,押忍!番長3,5893,3377,79,13
4061,押忍!番長3,648,3395,39,6
4062,押忍!番長3,12251,3330,145,23
4063,押忍!番長3,-2027,3142,15,1
4064,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-248,272,-,-
4065,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-1079,2143,13,8
4066,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-360,366,1,1
4067,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-800,652,2,-
4068,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-336,247,1,-
4069,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-226,527,3,1
4070,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,4465,3607,21,45
4071,GI優駿倶楽部,-15,1977,12,-
4072,GI優駿倶楽部,-465,705,1,-
4073,GI優駿倶楽部,-435,539,1,-
4074,GI優駿倶楽部,-210,610,3,-
4075,地獄少女 宵伽,-583,879,4,-
4076,地獄少女 宵伽,-149,123,-,-
4077,地獄少女 宵伽,670,514,2,-
4078,地獄少女 宵伽,-180,107,-,-
4079,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-1930,2897,11,1
4080,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,3047,1599,42,4
4081,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-326,1187,7,1
4082,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-1683,3775,22,2
4083,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,1082,1505,26,-
4084,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-633,1110,7,-
4085,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,3431,2042,44,-
4086,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,717,1517,24,-
4087,ﾆｭｰﾊﾟﾙｻｰSPII,-856,692,-,1
4088,ﾆｭｰﾊﾟﾙｻｰSPII,-21,15,-,-
4089,ﾆｭｰﾊﾟﾙｻｰSPII,1434,3279,13,16
4090,ﾆｭｰﾊﾟﾙｻｰSPII,-239,254,-,1
4091,ﾊﾞｰｻｽ,-606,2548,6,4
4092,ﾊﾞｰｻｽ,-730,587,1,-
4093,ﾊﾞｰｻｽ,-48,3285,11,9
4094,ﾊﾞｰｻｽ,447,2080,7,7
4095,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-1741,1069,-,-
4096,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-176,488,1,1
4097,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,291,1779,6,3
4098,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-89,502,1,1
4099,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-322,429,1,1
4100,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-423,280,-,-
4101,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-223,238,1,1
4102,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-753,1408,5,3
4103,ｸﾚｱの秘宝伝 眠りの塔,1503,3428,15,13
