No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-297,3574,14,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1713,2376,5,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1031,2292,7,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-313,651,2,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2061,3241,10,-
4006,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1427,1278,4,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1520,924,1,-
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1533,248,7,1
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,36,1001,7,1
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,234,877,6,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-718,1065,5,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,271,1114,8,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-275,1089,6,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2260,1411,2,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1649,1209,13,1
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,721,1710,14,1
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,864,753,8,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1542,1633,6,-
4019,魔法少女まどか☆ﾏｷﾞｶ,-1159,3579,9,3
4020,魔法少女まどか☆ﾏｷﾞｶ,-486,526,2,-
4021,魔法少女まどか☆ﾏｷﾞｶ,1310,3565,8,4
4022,魔法少女まどか☆ﾏｷﾞｶ,-2243,3130,7,6
4023,魔法少女まどか☆ﾏｷﾞｶ,797,3870,20,3
4024,魔法少女まどか☆ﾏｷﾞｶ,-1210,1340,3,3
4025,魔法少女まどか☆ﾏｷﾞｶ,-1779,3586,9,11
4026,魔法少女まどか☆ﾏｷﾞｶ,808,2405,6,5
4027,魔法少女まどか☆ﾏｷﾞｶ,4695,6937,16,16
4028,魔法少女まどか☆ﾏｷﾞｶ,1017,5157,12,10
4029,魔法少女まどか☆ﾏｷﾞｶ,-980,1125,1,3
4030,SLOT魔法少女まどかﾏｷﾞｶ2,2614,2740,8,10
4031,SLOT魔法少女まどかﾏｷﾞｶ2,1,4307,10,15
4032,SLOT魔法少女まどかﾏｷﾞｶ2,-627,809,1,2
4033,SLOT魔法少女まどかﾏｷﾞｶ2,2828,5414,16,19
4034,SLOT魔法少女まどかﾏｷﾞｶ2,-30,18,-,-
4035,SLOT魔法少女まどかﾏｷﾞｶ2,5518,6782,30,28
4036,SLOT魔法少女まどかﾏｷﾞｶ2,-856,4101,14,11
4037,ﾊﾟﾁｽﾛ 北斗 新伝説創造,2725,515,32,4
4038,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-96,69,-,-
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-2040,2344,16,6
4040,ﾊﾟﾁｽﾛ北斗　転生の章,-539,761,7,3
