No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,983,4819,13,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2026,1897,4,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-125,2062,6,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-315,2097,8,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-565,965,3,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1211,1257,3,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,9433,1499,41,1
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1623,892,1,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3799,3121,8,1
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,7064,404,25,2
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2974,2121,4,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-290,1858,11,1
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-960,1581,8,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1904,2828,25,3
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-225,413,2,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,4862,2127,31,1
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1255,2391,20,1
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1876,2296,9,-
4019,魔法少女まどか☆ﾏｷﾞｶ,-599,4798,7,9
4020,魔法少女まどか☆ﾏｷﾞｶ,-1120,1924,2,1
4021,魔法少女まどか☆ﾏｷﾞｶ,3114,4725,10,10
4022,魔法少女まどか☆ﾏｷﾞｶ,1171,2769,9,4
4023,魔法少女まどか☆ﾏｷﾞｶ,345,3946,16,6
4024,魔法少女まどか☆ﾏｷﾞｶ,-500,825,1,2
4025,魔法少女まどか☆ﾏｷﾞｶ,-431,253,-,-
4026,魔法少女まどか☆ﾏｷﾞｶ,-157,3324,9,7
4027,魔法少女まどか☆ﾏｷﾞｶ,-1737,2353,6,3
4028,魔法少女まどか☆ﾏｷﾞｶ,-504,457,2,-
