No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2610,4788,20,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,62,2564,10,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1857,2098,5,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1330,3566,12,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,10353,2381,26,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-3877,5203,15,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-4928,3345,6,-
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1051,1790,15,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,165,2148,15,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2718,1263,18,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,8002,1856,41,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2401,2630,10,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,458,1853,14,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,3160,2158,24,1
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1222,2093,19,2
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3472,2632,7,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2829,2272,6,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,4404,4580,48,3
4019,魔法少女まどか☆ﾏｷﾞｶ,-565,6322,15,8
4020,魔法少女まどか☆ﾏｷﾞｶ,-329,2830,7,2
4021,魔法少女まどか☆ﾏｷﾞｶ,-1274,2876,6,6
4022,魔法少女まどか☆ﾏｷﾞｶ,699,2617,7,-
4023,魔法少女まどか☆ﾏｷﾞｶ,1835,7122,15,11
4024,魔法少女まどか☆ﾏｷﾞｶ,-1265,5577,16,9
4025,魔法少女まどか☆ﾏｷﾞｶ,-3812,6034,10,9
4026,魔法少女まどか☆ﾏｷﾞｶ,-1089,1944,4,4
4027,魔法少女まどか☆ﾏｷﾞｶ,1345,3340,9,8
4028,魔法少女まどか☆ﾏｷﾞｶ,-3008,5737,16,12
4029,魔法少女まどか☆ﾏｷﾞｶ,1974,5454,14,9
4030,魔法少女まどか☆ﾏｷﾞｶ,-376,1400,5,-
4031,SLOT魔法少女まどかﾏｷﾞｶ2,-923,2482,5,6
4032,SLOT魔法少女まどかﾏｷﾞｶ2,-178,1735,7,5
4033,SLOT魔法少女まどかﾏｷﾞｶ2,-825,1294,6,2
4034,SLOT魔法少女まどかﾏｷﾞｶ2,-1091,900,-,1
4035,SLOT魔法少女まどかﾏｷﾞｶ2,2358,6875,28,25
4036,SLOT魔法少女まどかﾏｷﾞｶ2,-992,3367,11,5
4037,ﾘﾉ,1197,3051,25,13
4038,ﾘﾉ,-2381,2470,6,3
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-689,2987,34,9
4040,ﾊﾟﾁｽﾛ北斗　転生の章,-1069,2109,19,6
4041,ﾊﾟﾁｽﾛ北斗　転生の章,-1575,3306,28,7
4042,ﾊﾟﾁｽﾛ北斗　転生の章,6294,3563,89,9
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,3490,7577,64,37
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-4192,7222,46,20
