No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2161,3756,16,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,1915,1978,11,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,1073,742,2,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,2907,2583,12,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,4233,2349,10,-
4006,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1272,1099,3,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,4742,1041,23,2
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-479,239,-,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,304,1962,13,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1881,2140,8,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2295,2341,8,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2717,1496,18,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1454,1345,4,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-991,1429,6,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1721,1206,2,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1025,1224,5,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,70,1761,12,1
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2078,1430,3,-
4019,魔法少女まどか☆ﾏｷﾞｶ,189,276,1,-
4020,魔法少女まどか☆ﾏｷﾞｶ,1006,4248,10,7
4021,魔法少女まどか☆ﾏｷﾞｶ,-2703,3541,5,9
4022,魔法少女まどか☆ﾏｷﾞｶ,-1734,3557,8,4
4023,魔法少女まどか☆ﾏｷﾞｶ,-888,1020,1,2
4024,魔法少女まどか☆ﾏｷﾞｶ,-379,4481,12,7
4025,魔法少女まどか☆ﾏｷﾞｶ,-815,1346,2,2
4026,魔法少女まどか☆ﾏｷﾞｶ,784,1034,2,5
4027,魔法少女まどか☆ﾏｷﾞｶ,692,1463,7,4
4028,魔法少女まどか☆ﾏｷﾞｶ,-172,203,-,1
4029,魔法少女まどか☆ﾏｷﾞｶ,4449,4351,14,7
4030,SLOT魔法少女まどかﾏｷﾞｶ2,-395,2314,9,5
4031,SLOT魔法少女まどかﾏｷﾞｶ2,-824,695,-,1
4032,SLOT魔法少女まどかﾏｷﾞｶ2,-933,1489,2,2
4033,SLOT魔法少女まどかﾏｷﾞｶ2,-445,2838,4,5
4034,SLOT魔法少女まどかﾏｷﾞｶ2,1277,1321,2,3
4035,SLOT魔法少女まどかﾏｷﾞｶ2,1375,2538,7,10
4036,SLOT魔法少女まどかﾏｷﾞｶ2,-1303,3273,10,7
4037,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-238,775,5,3
4038,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-110,290,2,1
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-2290,1658,5,4
