No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,2391,3073,15,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-468,1465,6,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-555,1389,5,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2251,1810,2,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2695,3547,10,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2642,1928,3,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-820,1730,9,1
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1131,2880,22,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,3760,1124,21,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1317,894,2,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3465,2589,5,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2214,4018,20,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1797,2917,26,2
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-796,2160,12,1
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1939,2732,13,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1951,1689,5,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2499,2428,9,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-471,3637,22,1
4019,魔法少女まどか☆ﾏｷﾞｶ,595,6064,21,8
4020,魔法少女まどか☆ﾏｷﾞｶ,-692,2939,6,8
4021,魔法少女まどか☆ﾏｷﾞｶ,-1731,6571,8,12
4022,魔法少女まどか☆ﾏｷﾞｶ,-1112,2161,4,7
4023,魔法少女まどか☆ﾏｷﾞｶ,374,2939,7,5
4024,魔法少女まどか☆ﾏｷﾞｶ,3003,6026,15,13
4025,魔法少女まどか☆ﾏｷﾞｶ,-558,1556,4,2
4026,魔法少女まどか☆ﾏｷﾞｶ,2187,3897,10,3
4027,魔法少女まどか☆ﾏｷﾞｶ,1389,7326,23,20
4028,魔法少女まどか☆ﾏｷﾞｶ,-3983,5385,14,7
4029,魔法少女まどか☆ﾏｷﾞｶ,673,5528,10,13
4030,魔法少女まどか☆ﾏｷﾞｶ,-186,3114,7,7
