No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2426,3012,9,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-4279,3052,4,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,19,1906,7,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1232,1863,6,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,2782,3685,18,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,4556,574,3,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-404,3148,20,-
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1682,1252,3,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,249,2037,15,1
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1082,816,2,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1614,1506,5,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2113,2851,12,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3374,2595,8,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2723,2115,6,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2755,3154,13,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-210,1351,8,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-351,496,2,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-4566,4253,13,-
4019,魔法少女まどか☆ﾏｷﾞｶ,-2693,2435,2,2
4020,魔法少女まどか☆ﾏｷﾞｶ,-491,968,1,2
4021,魔法少女まどか☆ﾏｷﾞｶ,-404,5518,18,12
4022,魔法少女まどか☆ﾏｷﾞｶ,-2745,5884,18,11
4023,魔法少女まどか☆ﾏｷﾞｶ,-818,1151,3,2
