No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2867,3332,6,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-377,553,2,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2465,4202,12,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1361,889,1,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,10412,1987,23,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1168,761,1,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2661,600,13,2
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,6231,1101,29,1
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-831,596,1,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1767,1911,7,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1155,2351,13,1
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1591,906,1,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1559,1208,2,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1669,2375,11,1
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3546,2077,2,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1377,2239,10,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2988,1619,1,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1369,2662,23,-
4019,魔法少女まどか☆ﾏｷﾞｶ,-1837,2401,5,4
4020,魔法少女まどか☆ﾏｷﾞｶ,-681,639,3,1
4021,魔法少女まどか☆ﾏｷﾞｶ,1216,1583,9,2
4022,魔法少女まどか☆ﾏｷﾞｶ,1016,1178,7,-
4023,魔法少女まどか☆ﾏｷﾞｶ,2495,2051,7,2
4024,魔法少女まどか☆ﾏｷﾞｶ,235,541,1,3
4025,魔法少女まどか☆ﾏｷﾞｶ,4041,2712,8,5
4026,魔法少女まどか☆ﾏｷﾞｶ,-1161,1234,1,1
4027,魔法少女まどか☆ﾏｷﾞｶ,-366,312,1,-
4028,魔法少女まどか☆ﾏｷﾞｶ,101,1862,6,2
4029,魔法少女まどか☆ﾏｷﾞｶ,-1220,1272,2,1
4030,魔法少女まどか☆ﾏｷﾞｶ,-118,4438,12,8
4031,SLOT魔法少女まどかﾏｷﾞｶ2,-376,230,-,-
4032,SLOT魔法少女まどかﾏｷﾞｶ2,-395,1311,2,2
4033,SLOT魔法少女まどかﾏｷﾞｶ2,-185,119,-,-
4034,SLOT魔法少女まどかﾏｷﾞｶ2,-257,201,-,-
4035,SLOT魔法少女まどかﾏｷﾞｶ2,1350,2094,5,5
4036,SLOT魔法少女まどかﾏｷﾞｶ2,-192,255,1,-
4037,ﾘﾉ,-2114,1829,2,4
4038,ﾘﾉ,725,1872,10,15
4039,ﾊﾟﾁｽﾛ北斗　転生の章,3682,2619,61,10
4040,ﾊﾟﾁｽﾛ北斗　転生の章,-1073,1231,8,3
4041,ﾊﾟﾁｽﾛ北斗　転生の章,-2772,2412,9,4
4042,ﾊﾟﾁｽﾛ北斗　転生の章,-656,2082,24,7
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2098,5016,35,16
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,3669,7145,55,36
4045,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,814,6390,46,30
4046,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1083,6016,43,21
4047,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,1634,6234,50,28
4048,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,5578,7136,63,46
4049,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1342,2447,15,4
4050,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-3149,5552,39,13
4051,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,4458,6421,61,39
4052,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,3439,7310,69,48
4053,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2866,7294,56,28
4054,押忍!番長3,-354,446,2,-
4055,押忍!番長3,61,4160,48,3
4056,押忍!番長3,-918,856,1,-
4057,押忍!番長3,-380,703,4,-
4058,押忍!番長3,423,761,11,1
4059,押忍!番長3,454,2015,28,-
4060,押忍!番長3,-520,675,2,-
4061,押忍!番長3,570,979,16,2
4062,押忍!番長3,-220,161,-,-
4063,押忍!番長3,490,1370,19,1
4064,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-260,1061,6,4
4065,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-523,886,4,2
4066,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-502,1955,13,7
4067,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-2320,2119,1,5
4068,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-273,468,3,-
4069,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,96,1298,7,6
4070,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,3417,3928,23,37
4071,GI優駿倶楽部,-216,164,-,-
4072,GI優駿倶楽部,3,698,4,-
4073,GI優駿倶楽部,-912,3570,21,-
4074,GI優駿倶楽部,-231,171,-,-
4075,地獄少女 宵伽,-27,11,-,-
4076,地獄少女 宵伽,-235,153,-,-
4077,地獄少女 宵伽,-289,1326,4,-
4078,地獄少女 宵伽,-519,727,1,-
4079,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-1529,3079,15,1
4080,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-760,2262,14,1
4081,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-1932,3363,17,2
4082,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-16,3288,33,2
4083,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-1458,1354,6,-
4084,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-908,957,5,-
4085,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,277,621,10,-
4086,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-2629,2250,7,-
4087,ﾆｭｰﾊﾟﾙｻｰSPII,1670,4396,22,10
4088,ﾆｭｰﾊﾟﾙｻｰSPII,-707,490,-,-
4089,ﾆｭｰﾊﾟﾙｻｰSPII,-1037,983,1,-
4090,ﾆｭｰﾊﾟﾙｻｰSPII,-13,2733,10,5
4091,ﾊﾞｰｻｽ,-314,2347,7,4
4092,ﾊﾞｰｻｽ,-282,1090,3,2
4093,ﾊﾞｰｻｽ,267,3158,12,7
4094,ﾊﾞｰｻｽ,-398,1883,6,1
4095,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-352,242,-,-
4096,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-646,4205,12,7
4097,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-179,95,-,-
4098,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-308,1187,3,3
4099,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-606,500,2,1
4100,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-1027,895,3,1
4101,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-128,1399,2,11
4102,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-785,1771,4,7
4103,ｸﾚｱの秘宝伝 眠りの塔,35,1670,7,-
4104,ｸﾚｱの秘宝伝 眠りの塔,-1079,1197,1,4
4105,ｸﾚｱの秘宝伝 眠りの塔,66,2567,9,6
4106,押忍!番長A,6,777,2,3
4107,押忍!番長A,516,3456,14,12
4108,押忍!番長A,-628,2002,5,8
4109,SLOT魔法少女まどかﾏｷﾞｶA,-394,276,-,-
4110,SLOT魔法少女まどかﾏｷﾞｶA,-24,384,1,1
4111,SLOT魔法少女まどかﾏｷﾞｶA,-694,531,-,1
4112,ﾊﾅﾋﾞ,59,1882,6,6
4113,ﾊﾅﾋﾞ,-641,724,1,1
4114,ﾊﾅﾋﾞ,-687,552,-,2
4115,ﾊﾅﾋﾞ,116,1770,7,3
4116,ﾊﾅﾋﾞ,91,1109,4,2
4117,ﾊﾅﾋﾞ,975,2289,9,10
4118,ｴｳﾞｧﾝｹﾞﾘｵﾝ･ﾏｺﾞｺﾛを君に2,-1045,2676,6,5
4119,ﾊﾟﾁｽﾛ 貞子vs伽椰子,-68,2499,9,5
4120,ﾊﾟﾁｽﾛ BLOOD+ 二人の女王,-668,2439,17,7
