No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-663,4735,18,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-5231,4954,11,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-3359,2461,3,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-3621,3800,8,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1584,2832,9,-
4006,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,6154,3202,42,1
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3366,1902,2,-
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1933,2086,7,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1257,4030,22,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,958,1659,15,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-4751,2728,3,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-4490,4006,12,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1916,3501,16,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2406,2729,11,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1767,947,13,1
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,4484,2105,31,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2798,4235,39,1
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,9424,1142,39,2
4019,魔法少女まどか☆ﾏｷﾞｶ,4765,8743,20,22
4020,魔法少女まどか☆ﾏｷﾞｶ,-2383,2796,8,4
4021,魔法少女まどか☆ﾏｷﾞｶ,540,6980,18,15
4022,魔法少女まどか☆ﾏｷﾞｶ,-2198,2760,6,5
4023,魔法少女まどか☆ﾏｷﾞｶ,-2513,4686,9,7
4024,魔法少女まどか☆ﾏｷﾞｶ,-1100,1692,2,1
4025,魔法少女まどか☆ﾏｷﾞｶ,-2363,5243,14,4
4026,魔法少女まどか☆ﾏｷﾞｶ,-1170,2279,4,5
4027,魔法少女まどか☆ﾏｷﾞｶ,242,7142,26,18
4028,魔法少女まどか☆ﾏｷﾞｶ,-1262,1736,5,2
4029,魔法少女まどか☆ﾏｷﾞｶ,302,4438,18,6
4030,SLOT魔法少女まどかﾏｷﾞｶ2,-1076,861,-,1
4031,SLOT魔法少女まどかﾏｷﾞｶ2,3632,4583,15,15
4032,SLOT魔法少女まどかﾏｷﾞｶ2,681,3082,14,14
4033,SLOT魔法少女まどかﾏｷﾞｶ2,679,5043,21,20
4034,SLOT魔法少女まどかﾏｷﾞｶ2,-1069,809,1,-
4035,SLOT魔法少女まどかﾏｷﾞｶ2,52,7191,23,26
4036,SLOT魔法少女まどかﾏｷﾞｶ2,-1410,2574,7,6
4037,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-1633,2314,6,7
4038,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-898,2238,11,9
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-2220,4843,48,18
4040,ﾊﾟﾁｽﾛ北斗　転生の章,-905,1070,7,2
4041,ﾊﾟﾁｽﾛ北斗　転生の章,772,1831,29,6
4042,ﾊﾟﾁｽﾛ北斗　転生の章,-593,2763,32,10
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1329,6891,51,30
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-3963,6946,46,20
4045,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-3058,5727,37,16
4046,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-3304,8125,62,27
4047,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2995,4934,25,13
4048,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-13,8353,58,34
4049,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-3204,3780,21,6
4050,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-205,8844,63,36
4051,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,7423,8560,80,52
4052,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-653,5534,37,21
4053,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2517,7392,57,26
4054,押忍!番長3,-1961,2974,12,2
4055,押忍!番長3,-364,481,2,-
4056,押忍!番長3,162,3025,27,7
4057,押忍!番長3,2497,1641,37,9
4058,押忍!番長3,-293,2544,19,7
4059,押忍!番長3,1893,3839,52,9
4060,押忍!番長3,6460,5377,113,13
4061,押忍!番長3,4071,1966,53,11
4062,押忍!番長3,1168,2748,35,4
4063,押忍!番長3,-1536,2679,15,1
4064,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-1135,1497,4,4
4065,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-986,2377,12,10
4066,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,1657,1388,39,5
4067,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-516,566,2,-
4068,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-318,5148,25,28
4069,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-463,297,1,-
4070,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-235,2991,11,20
4071,GI優駿倶楽部,-1056,2438,18,-
4072,GI優駿倶楽部,-120,1461,11,-
4073,GI優駿倶楽部,-1002,1624,6,-
4074,GI優駿倶楽部,-432,1301,9,-
4075,地獄少女 宵伽,21,776,2,-
4076,地獄少女 宵伽,-716,2157,2,-
4077,地獄少女 宵伽,-63,29,-,-
4078,地獄少女 宵伽,-386,1145,6,-
4079,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,9661,2443,124,1
4080,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,3841,1974,62,1
4081,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-1793,2994,14,1
4082,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,684,5336,56,4
4083,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-2413,3276,21,-
4084,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-1074,3810,34,-
4085,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,246,3383,39,-
4086,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-393,4594,52,-
4087,ﾆｭｰﾊﾟﾙｻｰSPII,-971,4159,12,12
4088,ﾆｭｰﾊﾟﾙｻｰSPII,1802,4781,23,13
4089,ﾆｭｰﾊﾟﾙｻｰSPII,390,5586,19,20
4090,ﾆｭｰﾊﾟﾙｻｰSPII,554,2714,11,8
4091,ﾊﾞｰｻｽ,1085,2084,9,9
4092,ﾊﾞｰｻｽ,-1561,5284,11,17
4093,ﾊﾞｰｻｽ,-1178,4798,12,14
4094,ﾊﾞｰｻｽ,1031,2670,12,3
4095,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-72,928,2,3
4096,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-340,209,-,-
4097,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-96,1620,4,5
4098,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-64,330,1,-
4099,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,509,1425,7,9
4100,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-1214,1376,5,2
4101,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-207,887,1,5
4102,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,14219,8880,39,78
4103,ｸﾚｱの秘宝伝 眠りの塔,1570,5485,24,11
4104,ｸﾚｱの秘宝伝 眠りの塔,-501,1242,3,2
4105,ｸﾚｱの秘宝伝 眠りの塔,-285,2797,10,5
4106,押忍!番長A,-865,1104,2,1
4107,押忍!番長A,820,2505,12,8
4108,押忍!番長A,1260,7067,28,20
4109,SLOT魔法少女まどかﾏｷﾞｶA,-173,394,1,1
4110,SLOT魔法少女まどかﾏｷﾞｶA,-8,384,2,-
4111,SLOT魔法少女まどかﾏｷﾞｶA,-339,2810,10,6
4112,ﾊﾅﾋﾞ,-994,1057,1,2
4113,ﾊﾅﾋﾞ,-592,4952,17,9
4114,ﾊﾅﾋﾞ,-348,698,2,-
4115,ﾊﾅﾋﾞ,856,4570,18,11
4116,ﾊﾅﾋﾞ,-238,2169,6,8
4117,ﾊﾅﾋﾞ,-1412,3813,8,13
4118,ｴｳﾞｧﾝｹﾞﾘｵﾝ･ﾏｺﾞｺﾛを君に2,-901,1534,3,5
4119,ﾊﾟﾁｽﾛ 貞子vs伽椰子,-1029,2236,5,4
4120,ﾊﾟﾁｽﾛ BLOOD+ 二人の女王,-1594,3765,21,9
4121,ﾊﾟﾁｽﾛ 織田信奈の野望,-146,535,6,3
4122,ﾊﾟﾁｽﾛ 討鬼伝,852,1357,13,5
4123,ﾊﾟﾁｽﾛ ﾘﾝｸﾞ 終焉ﾉ刻,7,1363,7,3
4124,盗忍!剛衛門,799,502,8,3
4125,戦国乙女2,518,1782,14,2
4126,ﾊﾟﾁｽﾛ 呪怨,417,4301,29,24
4127,ｱｶｷﾞ 闇に降り立った天才,-475,920,-,9
4128,悪魔城ﾄﾞﾗｷｭﾗ LoS,-1622,1426,2,1
4129,燃えよ!功夫淑女ﾄﾞﾗｺﾞﾝ,-181,2554,12,13
4130,回胴性ﾐﾘｵﾝｱｰｻｰ,-104,1683,2,4
4131,盗忍!剛衛門,1541,1436,21,3
4132,ﾊﾟﾁｽﾛ ｺﾞﾙｺﾞ13,-458,435,-,-
4133,ﾊﾟﾁｽﾛ化物語,-936,5086,52,20
4134,ﾊﾟﾁｽﾛ ｶﾞｰﾙﾌﾚﾝﾄﾞ(仮),0,-,-,-
4135,防空少女ﾗﾌﾞｷｭｰﾚ,-148,514,2,2
4136,ﾊﾟﾁｽﾛ 北斗修羅の国篇,2648,2778,55,15
4137,政宗2,-2506,3505,7,5
4138,ぱちｽﾛ ｳﾙﾄﾗｾﾌﾞﾝ,-1680,3812,23,19
4139,SLOTﾃﾞﾋﾞﾙﾏﾝχ,-2081,2001,4,1
