No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,349,5980,27,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-4080,5468,14,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-6005,6073,15,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,32,5089,23,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-4032,5732,15,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,224,4664,20,-
4007,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,381,5029,20,-
4008,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1565,4578,13,-
4009,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-3337,4650,9,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,4315,3177,36,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,6657,2952,40,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,506,3118,23,1
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-7180,5165,12,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,3930,3512,37,1
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2596,4133,17,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1342,3850,22,1
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,5553,3753,44,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1670,4223,21,-
4019,魔法少女まどか☆ﾏｷﾞｶ,-1382,5118,15,11
4020,魔法少女まどか☆ﾏｷﾞｶ,-1083,2883,11,5
4021,魔法少女まどか☆ﾏｷﾞｶ,7151,7789,26,10
4022,魔法少女まどか☆ﾏｷﾞｶ,581,4634,15,9
4023,魔法少女まどか☆ﾏｷﾞｶ,-773,3411,7,6
4024,魔法少女まどか☆ﾏｷﾞｶ,538,6722,14,12
4025,魔法少女まどか☆ﾏｷﾞｶ,-2825,5563,8,12
4026,魔法少女まどか☆ﾏｷﾞｶ,937,6363,18,15
4027,魔法少女まどか☆ﾏｷﾞｶ,-816,3000,6,6
4028,魔法少女まどか☆ﾏｷﾞｶ,592,4375,14,9
4029,魔法少女まどか☆ﾏｷﾞｶ,-723,5030,14,9
4030,SLOT魔法少女まどかﾏｷﾞｶ2,836,2980,20,16
4031,SLOT魔法少女まどかﾏｷﾞｶ2,410,2843,15,16
4032,SLOT魔法少女まどかﾏｷﾞｶ2,-16,2077,11,10
4033,SLOT魔法少女まどかﾏｷﾞｶ2,1275,4392,23,23
4034,SLOT魔法少女まどかﾏｷﾞｶ2,-807,1734,8,4
4035,SLOT魔法少女まどかﾏｷﾞｶ2,1223,3322,23,23
4036,SLOT魔法少女まどかﾏｷﾞｶ2,3890,4163,35,28
4037,ﾘﾉ,294,1611,10,14
4038,ﾘﾉ,255,2503,17,13
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-3436,5204,39,11
4040,ﾊﾟﾁｽﾛ北斗　転生の章,9,5344,65,19
4041,ﾊﾟﾁｽﾛ北斗　転生の章,5251,2776,71,9
4042,ﾊﾟﾁｽﾛ北斗　転生の章,1915,5006,78,17
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,10960,8723,85,69
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,1415,8698,70,47
4045,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1106,6740,49,22
4046,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2304,7820,60,29
4047,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,866,7673,59,35
4048,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,627,6536,50,28
4049,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2975,8701,65,31
4050,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2108,7276,39,25
4051,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1353,6406,45,30
4052,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,1363,7510,66,35
4053,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1220,6900,52,27
4054,押忍!番長3,-251,3310,32,8
4055,押忍!番長3,-2129,3186,15,2
4056,押忍!番長3,548,2798,33,8
4057,押忍!番長3,7598,3394,104,16
4058,押忍!番長3,-2399,5526,32,4
4059,押忍!番長3,-2415,5689,35,7
4060,押忍!番長3,-1842,2809,14,1
4061,押忍!番長3,333,6387,68,12
4062,押忍!番長3,-2392,3927,25,1
4063,押忍!番長3,697,5206,59,7
4064,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-1181,2343,15,5
4065,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-1035,3010,17,7
4066,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,390,1939,24,8
4067,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-1385,1832,6,3
4068,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,388,1561,5,13
4069,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,3840,3296,16,37
4070,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-1185,3849,14,18
4071,GI優駿倶楽部,-1722,3120,11,-
4072,GI優駿倶楽部,1047,2895,26,-
4073,GI優駿倶楽部,-699,2285,16,-
4074,GI優駿倶楽部,-1188,2149,12,-
4075,地獄少女 宵伽,-482,996,4,-
4076,地獄少女 宵伽,3502,2386,15,-
4077,地獄少女 宵伽,-915,1034,2,-
4078,地獄少女 宵伽,-414,699,2,-
4079,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-1355,4593,39,3
4080,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-2273,5583,32,3
4081,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,2994,5526,86,4
4082,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,14,5319,54,3
4083,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-1534,2278,14,-
4084,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,877,3789,49,-
4085,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,475,4376,49,-
4086,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-3533,5048,31,-
4087,ﾆｭｰﾊﾟﾙｻｰSPII,270,5296,19,17
