No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1973,1746,1,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-3361,2467,5,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,1087,1278,7,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,1728,3814,19,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1047,1535,5,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-909,506,-,-
4007,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,4049,1011,12,-
4008,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1313,1639,5,-
4009,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2582,3085,8,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,320,150,2,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,9432,1227,41,1
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-841,599,1,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1872,2619,11,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-720,2260,13,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2183,2060,6,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,5318,3238,40,1
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,381,1096,9,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,753,1871,15,-
4019,魔法少女まどか☆ﾏｷﾞｶ,-2691,2684,6,2
4020,魔法少女まどか☆ﾏｷﾞｶ,1125,5132,17,13
