No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,1677,2295,10,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-75,43,-,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,157,1729,7,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2412,1635,2,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2438,2074,4,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,1023,1245,11,-
4007,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1972,1824,2,-
4008,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2470,2252,6,-
4009,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-674,1061,3,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1747,999,1,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1612,2240,22,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1405,1255,4,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-24,2359,15,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-371,1135,6,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1104,908,3,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1648,1452,15,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,5681,926,24,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-56,680,5,1
4019,魔法少女まどか☆ﾏｷﾞｶ,-49,5210,15,12
4020,魔法少女まどか☆ﾏｷﾞｶ,2352,1959,4,4
4021,魔法少女まどか☆ﾏｷﾞｶ,-641,1006,5,1
4022,魔法少女まどか☆ﾏｷﾞｶ,-952,743,2,1
4023,魔法少女まどか☆ﾏｷﾞｶ,-595,467,2,-
4024,魔法少女まどか☆ﾏｷﾞｶ,1563,2366,7,4
4025,魔法少女まどか☆ﾏｷﾞｶ,-1015,785,1,1
4026,魔法少女まどか☆ﾏｷﾞｶ,-1200,846,1,2
4027,魔法少女まどか☆ﾏｷﾞｶ,1666,4492,8,13
4028,魔法少女まどか☆ﾏｷﾞｶ,-264,1227,4,2
4029,魔法少女まどか☆ﾏｷﾞｶ,1129,5051,15,18
4030,SLOT魔法少女まどかﾏｷﾞｶ2,2191,2569,22,13
4031,SLOT魔法少女まどかﾏｷﾞｶ2,-46,115,1,-
4032,SLOT魔法少女まどかﾏｷﾞｶ2,-269,191,-,-
4033,SLOT魔法少女まどかﾏｷﾞｶ2,-454,489,1,1
4034,SLOT魔法少女まどかﾏｷﾞｶ2,1207,1394,12,9
4035,SLOT魔法少女まどかﾏｷﾞｶ2,-469,444,1,-
4036,SLOT魔法少女まどかﾏｷﾞｶ2,-442,370,1,-
4037,ﾘﾉ,315,2981,19,16
4038,ﾘﾉ,656,3003,24,11
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-309,4692,53,11
4040,ﾊﾟﾁｽﾛ北斗　転生の章,-114,259,2,1
4041,ﾊﾟﾁｽﾛ北斗　転生の章,-1765,1673,9,5
4042,ﾊﾟﾁｽﾛ北斗　転生の章,573,1216,18,2
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,1957,5695,46,29
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-653,3409,27,14
4045,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1703,4019,25,13
4046,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-284,6395,53,28
4047,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2679,3618,17,8
4048,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-399,4841,36,19
4049,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1318,2952,19,8
4050,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2472,4186,27,15
4051,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-3016,4320,34,6
