No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2518,4457,13,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-991,1890,6,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,76,4259,17,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1470,942,1,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,4588,2668,11,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-335,188,-,-
4007,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,7221,1730,17,-
4008,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,6211,3970,22,-
4009,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2004,3183,6,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-4012,3338,10,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3930,4107,15,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2410,1842,5,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-4140,2508,3,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-739,3885,23,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3822,2644,6,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-4391,4238,15,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1005,1011,4,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1798,3772,33,-
4019,魔法少女まどか☆ﾏｷﾞｶ,-1453,5091,15,9
4020,魔法少女まどか☆ﾏｷﾞｶ,3226,4512,15,6
4021,魔法少女まどか☆ﾏｷﾞｶ,4804,6611,23,14
4022,魔法少女まどか☆ﾏｷﾞｶ,3155,3730,12,3
4023,魔法少女まどか☆ﾏｷﾞｶ,-3678,4496,11,7
4024,魔法少女まどか☆ﾏｷﾞｶ,-3121,3135,10,5
4025,魔法少女まどか☆ﾏｷﾞｶ,-606,4341,15,10
4026,魔法少女まどか☆ﾏｷﾞｶ,-1168,1886,4,6
4027,魔法少女まどか☆ﾏｷﾞｶ,2096,5607,20,16
4028,魔法少女まどか☆ﾏｷﾞｶ,-1572,1684,3,5
4029,魔法少女まどか☆ﾏｷﾞｶ,-3192,2530,3,4
4030,SLOT魔法少女まどかﾏｷﾞｶ2,684,4139,27,19
4031,SLOT魔法少女まどかﾏｷﾞｶ2,-135,134,-,1
4032,SLOT魔法少女まどかﾏｷﾞｶ2,-561,605,1,3
4033,SLOT魔法少女まどかﾏｷﾞｶ2,3125,2606,28,21
4034,SLOT魔法少女まどかﾏｷﾞｶ2,738,229,2,3
4035,SLOT魔法少女まどかﾏｷﾞｶ2,1037,1231,10,6
4036,SLOT魔法少女まどかﾏｷﾞｶ2,-135,744,5,2
4037,ﾘﾉ,-755,3324,17,14
4038,ﾘﾉ,-1811,2189,9,1
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-6121,5492,27,13
4040,ﾊﾟﾁｽﾛ北斗　転生の章,-809,3313,41,15
4041,ﾊﾟﾁｽﾛ北斗　転生の章,-477,2024,23,6
4042,ﾊﾟﾁｽﾛ北斗　転生の章,-1672,2409,17,6
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,7158,8737,80,62
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,1786,7391,65,44
4045,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-4054,5389,33,12
4046,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1702,6485,44,23
4047,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,1783,7449,53,34
4048,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-661,4054,26,17
4049,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,2143,8683,74,51
