No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,420,4037,14,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2478,1721,1,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,8361,1295,26,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-943,2029,6,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1591,1674,4,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1221,2088,5,-
4007,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,1436,835,5,-
4008,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-563,2508,9,-
4009,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1684,1187,1,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,6149,1812,33,3
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1214,1178,4,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1033,2741,22,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-84,825,5,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1863,2513,11,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1528,1643,17,1
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1041,1202,11,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1855,1105,1,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1707,2776,25,2
4019,魔法少女まどか☆ﾏｷﾞｶ,1212,6300,16,15
4020,魔法少女まどか☆ﾏｷﾞｶ,-667,772,2,2
4021,魔法少女まどか☆ﾏｷﾞｶ,-1822,2575,4,3
4022,魔法少女まどか☆ﾏｷﾞｶ,298,3191,8,6
4023,魔法少女まどか☆ﾏｷﾞｶ,86,481,2,-
4024,魔法少女まどか☆ﾏｷﾞｶ,347,5301,10,11
4025,魔法少女まどか☆ﾏｷﾞｶ,-302,524,2,-
4026,魔法少女まどか☆ﾏｷﾞｶ,1138,3068,7,7
4027,魔法少女まどか☆ﾏｷﾞｶ,-3166,4123,9,10
4028,魔法少女まどか☆ﾏｷﾞｶ,-1196,1377,4,3
4029,魔法少女まどか☆ﾏｷﾞｶ,5790,4107,8,5
4030,SLOT魔法少女まどかﾏｷﾞｶ2,-314,1837,12,5
4031,SLOT魔法少女まどかﾏｷﾞｶ2,-408,550,2,1
4032,SLOT魔法少女まどかﾏｷﾞｶ2,-213,1182,5,6
4033,SLOT魔法少女まどかﾏｷﾞｶ2,-674,608,2,-
4034,SLOT魔法少女まどかﾏｷﾞｶ2,-994,3445,19,14
4035,SLOT魔法少女まどかﾏｷﾞｶ2,386,2292,16,11
4036,SLOT魔法少女まどかﾏｷﾞｶ2,-846,617,1,-
4037,ﾘﾉ,-253,990,4,7
4038,ﾘﾉ,-685,610,1,2
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-3005,3754,27,10
4040,ﾊﾟﾁｽﾛ北斗　転生の章,74,1509,18,3
4041,ﾊﾟﾁｽﾛ北斗　転生の章,1310,444,15,2
4042,ﾊﾟﾁｽﾛ北斗　転生の章,3784,2104,52,5
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-381,2710,21,10
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,271,5687,43,23
4045,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,2760,2725,31,22
4046,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-122,1130,8,4
4047,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,6427,8814,76,56
4048,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,504,5746,43,30
4049,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-348,3569,25,13
4050,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2334,3421,18,9
4051,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-904,3153,22,10
4052,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,2162,6616,59,36
4053,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,6737,6622,66,46
4054,押忍!番長3,-1456,2228,10,1
4055,押忍!番長3,2915,1839,48,5
4056,押忍!番長3,-610,742,1,-
4057,押忍!番長3,-610,2108,16,3
4058,押忍!番長3,2131,1958,40,8
4059,押忍!番長3,-504,437,-,-
4060,押忍!番長3,4195,3005,72,13
4061,押忍!番長3,-214,147,-,-
4062,押忍!番長3,-925,1165,4,-
4063,押忍!番長3,-1997,2739,11,1
4064,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-94,305,3,2
4065,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,440,787,15,3
4066,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-557,715,2,2
4067,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-277,287,-,1
4068,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,351,887,3,7
4069,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-614,437,2,-
4070,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-894,806,2,-
4071,GI優駿倶楽部,-144,955,5,-
4072,GI優駿倶楽部,-66,152,2,-
4073,GI優駿倶楽部,0,1544,18,-
4074,GI優駿倶楽部,-231,502,2,-
4075,地獄少女 宵伽,559,513,3,-
4076,地獄少女 宵伽,-185,149,1,-
4077,地獄少女 宵伽,0,-,-,-
4078,地獄少女 宵伽,0,-,-,-
4079,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-479,2867,23,3
4080,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-751,868,1,-
4081,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,387,457,7,1
4082,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-765,1383,7,1
4083,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-1950,1650,5,-
4084,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-83,3211,33,-
4085,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-982,660,1,-
4086,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-1981,1898,8,-
4087,ﾆｭｰﾊﾟﾙｻｰSPII,-621,3272,9,10
4088,ﾆｭｰﾊﾟﾙｻｰSPII,-328,1040,3,4
4089,ﾆｭｰﾊﾟﾙｻｰSPII,42,325,1,1
4090,ﾆｭｰﾊﾟﾙｻｰSPII,-783,1517,3,4
4091,ﾊﾞｰｻｽ,308,1160,4,3
4092,ﾊﾞｰｻｽ,4798,4784,30,9
4093,ﾊﾞｰｻｽ,-92,923,3,2
4094,ﾊﾞｰｻｽ,-828,1853,3,7
4095,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-532,862,1,2
4096,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,551,3472,11,7
4097,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-42,26,-,-
4098,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-264,836,2,1
4099,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-142,863,5,2
4100,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,0,-,-,-
4101,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-33,17,-,-
4102,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-365,335,1,-
4103,ｸﾚｱの秘宝伝 眠りの塔,-503,1409,4,2
4104,ｸﾚｱの秘宝伝 眠りの塔,-33,1631,6,3
4105,ｸﾚｱの秘宝伝 眠りの塔,-646,1363,3,3
4106,押忍!番長A,371,1688,7,3
4107,押忍!番長A,-62,362,1,-
4108,押忍!番長A,-307,1372,5,1
4109,SLOT魔法少女まどかﾏｷﾞｶA,199,1107,5,3
4110,SLOT魔法少女まどかﾏｷﾞｶA,-45,18,-,-
4111,ﾊﾅﾋﾞ,-292,185,-,-
4112,ﾊﾅﾋﾞ,1593,1216,8,3
4113,ﾊﾅﾋﾞ,-489,488,-,2
4114,ﾊﾅﾋﾞ,-89,601,2,1
4115,ﾊﾅﾋﾞ,237,3605,12,10
4116,ﾊﾅﾋﾞ,-114,627,2,-
4117,ﾊﾅﾋﾞ,258,2757,10,7
4118,ｴｳﾞｧﾝｹﾞﾘｵﾝ･ﾏｺﾞｺﾛを君に2,-749,996,1,1
4119,ﾊﾟﾁｽﾛ 貞子vs伽椰子,-633,1141,2,4
4120,ﾊﾟﾁｽﾛ BLOOD+ 二人の女王,-1080,1019,2,1
4121,ﾊﾟﾁｽﾛ 織田信奈の野望,-841,1387,9,4
4122,ﾊﾟﾁｽﾛ 討鬼伝,-430,821,3,3
4123,ﾊﾟﾁｽﾛ ﾘﾝｸﾞ 終焉ﾉ刻,-794,814,-,2
4124,盗忍!剛衛門,0,-,-,-
4125,戦国乙女2,-123,94,-,-
4126,ﾊﾟﾁｽﾛ 呪怨,-724,1309,6,6
4127,ｱｶｷﾞ 闇に降り立った天才,-421,247,-,-
4128,悪魔城ﾄﾞﾗｷｭﾗ LoS,-302,297,-,1
4129,燃えよ!功夫淑女ﾄﾞﾗｺﾞﾝ,-494,411,1,1
4130,回胴性ﾐﾘｵﾝｱｰｻｰ,-515,798,1,4
4131,盗忍!剛衛門,-715,714,2,1
4132,ﾊﾟﾁｽﾛ ｺﾞﾙｺﾞ13,-1197,1901,3,3
4133,ﾊﾟﾁｽﾛ化物語,-2645,3605,26,14
4134,ﾊﾟﾁｽﾛ ｶﾞｰﾙﾌﾚﾝﾄﾞ(仮),-532,476,1,1
4135,防空少女ﾗﾌﾞｷｭｰﾚ,-1262,1264,1,8
4136,ﾊﾟﾁｽﾛ 北斗修羅の国篇,-374,362,-,-
4137,政宗2,9080,6601,129,5
4138,ぱちｽﾛ ｳﾙﾄﾗｾﾌﾞﾝ,-570,796,5,3
4139,SLOTﾃﾞﾋﾞﾙﾏﾝχ,139,615,3,5
4140,ﾊﾟﾁｽﾛ 閃乱ｶｸﾞﾗ,-619,1264,3,1
4141,忍魂 ~暁ﾉ章~,-632,1044,5,1
4142,十字架3,432,541,12,-
4143,ﾊﾟﾁｽﾛ AKB48 勝利の女神,-92,52,-,-
4144,ﾊﾟﾁｽﾛ AKB48ﾊﾞﾗの儀式,-1053,818,3,3
4145,ﾌﾞﾗｯｸﾗｸﾞｰﾝ3,-1221,1923,7,1
4146,ﾊﾟﾁｽﾛ 亜人,1130,2533,19,18
4147,麻雀格闘倶楽部,3085,171,3,-
4148,ﾏｼﾞｶﾙﾊﾛｳｨﾝ5,-996,2418,12,16
4149,ﾏｲｼﾞｬｸﾞﾗｰIII,1172,4751,20,17
4150,ﾏｲｼﾞｬｸﾞﾗｰIII,-1255,2329,4,8
4151,ﾏｲｼﾞｬｸﾞﾗｰIII,-2382,5130,12,12
4152,ﾏｲｼﾞｬｸﾞﾗｰIII,-94,2071,7,6
4153,ﾏｲｼﾞｬｸﾞﾗｰIII,-1399,1147,-,2
4154,ﾏｲｼﾞｬｸﾞﾗｰIII,-1599,4656,12,14
4155,ﾏｲｼﾞｬｸﾞﾗｰIII,-975,1578,2,6
4156,ﾏｲｼﾞｬｸﾞﾗｰIII,110,2742,11,5
4157,ﾏｲｼﾞｬｸﾞﾗｰIII,646,7722,28,30
4158,ﾏｲｼﾞｬｸﾞﾗｰIII,-136,1893,5,9
4159,ﾏｲｼﾞｬｸﾞﾗｰIII,-838,726,-,2
4160,ﾏｲｼﾞｬｸﾞﾗｰIII,1599,5219,24,16
4161,ﾏｲｼﾞｬｸﾞﾗｰII 2013年,1259,7919,32,25
4162,ﾏｲｼﾞｬｸﾞﾗｰII 2013年,-660,924,1,3
4163,ﾏｲｼﾞｬｸﾞﾗｰII 2013年,-1090,2520,5,8
4164,ﾏｲｼﾞｬｸﾞﾗｰII 2013年,-868,2641,8,7
4165,ﾏｲｼﾞｬｸﾞﾗｰII 2013年,-565,4344,15,7
4166,ﾏｲｼﾞｬｸﾞﾗｰII 2013年,-283,255,-,1
4167,ﾏｲｼﾞｬｸﾞﾗｰII 2013年,1763,6465,26,22
4168,ﾏｲｼﾞｬｸﾞﾗｰII 2013年,-553,435,-,1
4169,ﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ,-541,1705,5,4
4170,ﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ,-319,4932,14,21
4171,ﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ,-294,209,-,-
4172,ﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ,-495,1026,3,2
4173,ﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ,180,789,4,-
4174,ﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ,-168,878,2,4
4175,ﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ,1492,7520,30,26
4176,ｱｲﾑｼﾞｬｸﾞﾗｰEX-AE,-593,796,1,3
4177,ｱｲﾑｼﾞｬｸﾞﾗｰEX-AE,1466,6689,27,20
