No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-134,4350,13,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-975,1346,4,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1429,865,1,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1359,1366,3,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2684,2954,8,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1797,1581,4,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1050,1390,6,-
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1504,2402,10,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2152,3051,13,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-46,30,-,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1075,2553,21,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1002,1056,4,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,655,426,5,1
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3650,3817,13,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,17,175,1,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,4262,2982,34,2
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-940,620,1,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1794,2064,21,1
4019,魔法少女まどか☆ﾏｷﾞｶ,-1113,2474,4,7
4020,魔法少女まどか☆ﾏｷﾞｶ,-3181,2583,3,2
4021,魔法少女まどか☆ﾏｷﾞｶ,-1095,781,1,-
4022,魔法少女まどか☆ﾏｷﾞｶ,1807,2770,6,6
4023,魔法少女まどか☆ﾏｷﾞｶ,954,3900,11,7
4024,魔法少女まどか☆ﾏｷﾞｶ,-3026,3012,7,2
4025,魔法少女まどか☆ﾏｷﾞｶ,-1243,1621,4,3
4026,魔法少女まどか☆ﾏｷﾞｶ,114,6634,19,17
4027,魔法少女まどか☆ﾏｷﾞｶ,-1800,1497,4,-
4028,魔法少女まどか☆ﾏｷﾞｶ,-1868,3863,5,5
4029,魔法少女まどか☆ﾏｷﾞｶ,-236,204,1,-
4030,魔法少女まどか☆ﾏｷﾞｶ,-564,700,3,-
4031,SLOT魔法少女まどかﾏｷﾞｶ2,-342,899,4,2
