No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,2967,2839,19,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,1078,4117,22,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-777,2339,13,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1180,1427,3,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,1231,3963,24,-
4006,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2811,2224,6,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1426,799,1,-
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,7068,2862,42,1
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1098,459,7,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-128,1619,11,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1398,1620,6,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1667,1194,3,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1784,1975,18,2
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-4032,2647,4,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1325,745,1,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1480,4427,26,1
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1848,1549,4,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1686,3649,17,1
4019,魔法少女まどか☆ﾏｷﾞｶ,-3464,2914,5,3
4020,魔法少女まどか☆ﾏｷﾞｶ,-595,2998,9,9
4021,魔法少女まどか☆ﾏｷﾞｶ,2433,3939,13,6
4022,魔法少女まどか☆ﾏｷﾞｶ,460,2298,4,3
4023,魔法少女まどか☆ﾏｷﾞｶ,1875,3199,14,8
4024,魔法少女まどか☆ﾏｷﾞｶ,-552,382,-,1
4025,魔法少女まどか☆ﾏｷﾞｶ,-1531,5449,18,5
4026,魔法少女まどか☆ﾏｷﾞｶ,-1581,1419,3,-
4027,魔法少女まどか☆ﾏｷﾞｶ,-593,2652,4,6
4028,魔法少女まどか☆ﾏｷﾞｶ,2435,3940,5,6
4029,魔法少女まどか☆ﾏｷﾞｶ,2414,2989,11,6
4030,SLOT魔法少女まどかﾏｷﾞｶ2,2309,5926,30,20
4031,SLOT魔法少女まどかﾏｷﾞｶ2,-577,494,1,-
4032,SLOT魔法少女まどかﾏｷﾞｶ2,1526,5886,27,28
4033,SLOT魔法少女まどかﾏｷﾞｶ2,3070,5613,23,23
4034,SLOT魔法少女まどかﾏｷﾞｶ2,-690,2640,12,5
4035,SLOT魔法少女まどかﾏｷﾞｶ2,-1310,2095,6,4
4036,花の慶次~天を穿つ戦槍~,-623,1229,5,3
4037,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-1170,4496,32,14
4038,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-611,778,-,2
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-5071,4681,25,10
4040,ﾊﾟﾁｽﾛ北斗　転生の章,-1665,2125,16,6
4041,ﾊﾟﾁｽﾛ北斗　転生の章,-338,1766,19,5
4042,ﾊﾟﾁｽﾛ北斗　転生の章,-1037,973,5,2
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,42,8111,60,35
