No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-616,455,1,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,2689,2900,19,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-409,226,-,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,1587,2535,12,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2560,1888,3,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-821,1206,4,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-88,677,4,-
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2314,2123,7,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2220,1398,2,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-912,813,2,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-381,1012,6,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,101,487,4,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,6324,1004,30,2
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-185,86,-,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,717,548,7,1
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1553,1774,6,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-130,2321,16,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2452,1662,3,-
4019,魔法少女まどか☆ﾏｷﾞｶ,-509,3971,11,2
4020,魔法少女まどか☆ﾏｷﾞｶ,-3041,5172,14,10
4021,魔法少女まどか☆ﾏｷﾞｶ,-2128,7250,13,19
4022,魔法少女まどか☆ﾏｷﾞｶ,-334,6961,22,16
4023,魔法少女まどか☆ﾏｷﾞｶ,-2981,3409,7,9
4024,魔法少女まどか☆ﾏｷﾞｶ,7226,7528,22,14
4025,魔法少女まどか☆ﾏｷﾞｶ,1581,5978,17,10
4026,魔法少女まどか☆ﾏｷﾞｶ,784,4434,10,9
4027,魔法少女まどか☆ﾏｷﾞｶ,-87,7218,24,14
4028,魔法少女まどか☆ﾏｷﾞｶ,-1004,4244,13,7
4029,魔法少女まどか☆ﾏｷﾞｶ,-706,3181,5,6
4030,魔法少女まどか☆ﾏｷﾞｶ,-1233,6512,15,13
4031,SLOT魔法少女まどかﾏｷﾞｶ2,2278,2178,8,7
4032,SLOT魔法少女まどかﾏｷﾞｶ2,1722,6303,23,17
4033,SLOT魔法少女まどかﾏｷﾞｶ2,-244,147,-,-
4034,SLOT魔法少女まどかﾏｷﾞｶ2,-892,618,-,1
4035,SLOT魔法少女まどかﾏｷﾞｶ2,-530,2708,7,8
4036,SLOT魔法少女まどかﾏｷﾞｶ2,1496,6226,28,22
4037,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-150,152,-,-
4038,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-93,116,-,-
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-3461,2635,9,4
4040,ﾊﾟﾁｽﾛ北斗　転生の章,-3101,2210,5,2
4041,ﾊﾟﾁｽﾛ北斗　転生の章,426,2413,34,8
4042,ﾊﾟﾁｽﾛ北斗　転生の章,3286,1189,38,3
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2607,5605,36,18
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,7270,8693,86,58
4045,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,168,3974,36,20
4046,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1436,3072,22,11
4047,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,191,3083,22,12
4048,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,944,6910,52,30
4049,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-614,1636,10,4
4050,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,8425,8290,79,60
4051,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-133,4887,41,26
4052,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1299,2275,15,8
4053,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-3113,7058,53,23
4054,押忍!番長3,1798,4054,61,10
4055,押忍!番長3,-897,817,1,-
4056,押忍!番長3,-709,1264,4,1
4057,押忍!番長3,-975,1501,8,-
4058,押忍!番長3,3659,5109,85,9
4059,押忍!番長3,-281,212,-,-
4060,押忍!番長3,1285,2943,41,7
4061,押忍!番長3,-579,410,-,-
4062,押忍!番長3,-1411,1465,2,-
4063,地獄少女 宵伽,-186,164,-,-
4064,地獄少女 宵伽,-374,898,3,-
4065,地獄少女 宵伽,-65,192,1,-
4066,地獄少女 宵伽,-1048,2516,8,-
4067,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-227,277,1,-
4068,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-554,529,2,-
4069,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-324,203,-,-
4070,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-317,250,-,-
4071,GI優駿倶楽部,3285,1725,41,-
4072,GI優駿倶楽部,-426,550,1,-
4073,GI優駿倶楽部,-234,3188,27,-
4074,GI優駿倶楽部,-30,21,-,-
4075,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-35,555,4,3
4076,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-389,375,1,1
4077,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-595,816,2,2
4078,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-1107,2050,9,6
4079,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-507,1470,8,1
4080,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-931,3480,21,4
4081,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-4030,4907,10,1
4082,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-1792,2662,10,1
4083,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,3768,1910,45,-
4084,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-1921,1377,3,-
4085,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,3266,2270,46,-
4086,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-2791,4030,28,-
4087,ﾆｭｰﾊﾟﾙｻｰSPII,15,3234,13,6
4088,ﾆｭｰﾊﾟﾙｻｰSPII,27,362,2,-
4089,ﾆｭｰﾊﾟﾙｻｰSPII,-761,751,1,1
4090,ﾆｭｰﾊﾟﾙｻｰSPII,-633,794,1,2
4091,ﾊﾞｰｻｽ,-806,2564,4,11
4092,ﾊﾞｰｻｽ,1761,3048,13,13
4093,ﾊﾞｰｻｽ,-523,5086,14,15
4094,ﾊﾞｰｻｽ,592,669,4,-
4095,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-485,1732,5,2
4096,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-240,254,-,1
4097,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-2,3762,11,8
4098,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,503,2303,8,6
4099,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,310,2077,10,8
4100,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-1241,2193,9,3
4101,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-360,294,1,-
4102,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-623,1204,3,6
4103,ｸﾚｱの秘宝伝 眠りの塔,-54,4328,14,13
4104,ｸﾚｱの秘宝伝 眠りの塔,-388,931,2,3
4105,ｸﾚｱの秘宝伝 眠りの塔,-576,793,2,2
4106,押忍!番長A,-1395,1657,2,5
4107,押忍!番長A,-728,1012,2,1
4108,押忍!番長A,710,915,5,4
4109,SLOT魔法少女まどかﾏｷﾞｶA,-688,609,1,-
4110,SLOT魔法少女まどかﾏｷﾞｶA,-399,980,3,1
4111,SLOT魔法少女まどかﾏｷﾞｶA,-144,312,1,-
4112,ﾊﾅﾋﾞ,157,5385,17,16
4113,ﾊﾅﾋﾞ,-1510,2281,4,2
4114,ﾊﾅﾋﾞ,-414,638,1,-
4115,ﾊﾅﾋﾞ,2606,6270,26,15
4116,ﾊﾅﾋﾞ,-7,495,1,3
4117,ﾊﾅﾋﾞ,1494,7018,24,24
4118,ｴｳﾞｧﾝｹﾞﾘｵﾝ･ﾏｺﾞｺﾛを君に2,12,723,1,2
4119,ﾊﾟﾁｽﾛ 蒼穹のﾌｧﾌﾅｰ,-208,143,-,-
4120,ﾊﾟﾁｽﾛ BLOOD+ 二人の女王,-1962,3750,17,7
4121,ﾊﾟﾁｽﾛ 織田信奈の野望,-251,178,1,-
4122,ﾊﾟﾁｽﾛ 討鬼伝,-307,247,-,-
4123,ﾊﾟﾁｽﾛ ﾘﾝｸﾞ 終焉ﾉ刻,-812,1109,2,1
4124,盗忍!剛衛門,1199,393,10,1
4125,戦国乙女2,-93,63,-,-
4126,ﾊﾟﾁｽﾛ 呪怨,-181,284,1,-
4127,ｱｶｷﾞ 闇に降り立った天才,1223,2571,-,40
4128,悪魔城ﾄﾞﾗｷｭﾗ LoS,-116,58,-,-
4129,燃えよ!功夫淑女ﾄﾞﾗｺﾞﾝ,0,-,-,-
4130,回胴性ﾐﾘｵﾝｱｰｻｰ,257,2358,5,5
4131,盗忍!剛衛門,2403,1238,27,6
4132,ﾊﾟﾁｽﾛ ｺﾞﾙｺﾞ13,234,375,2,1
4133,恵比寿ﾏｽｶｯﾂ,-372,449,2,1
4134,ﾊﾟﾁｽﾛ ｶﾞｰﾙﾌﾚﾝﾄﾞ(仮),-760,1936,12,6
4135,防空少女ﾗﾌﾞｷｭｰﾚ,-109,57,-,-
4136,ﾊﾟﾁｽﾛ 北斗修羅の国篇,1317,1646,26,10
4137,政宗2,-1414,3539,10,9
4138,ぱちｽﾛ ｳﾙﾄﾗｾﾌﾞﾝ,4209,1613,33,31
4139,SLOTﾃﾞﾋﾞﾙﾏﾝχ,-91,57,-,-
4140,ﾊﾟﾁｽﾛ 閃乱ｶｸﾞﾗ,-268,231,-,-
4141,ﾊﾟﾁｽﾛ 黒神 The Animation,-139,140,-,-
4142,十字架3,-553,1191,9,-
4143,ﾊﾟﾁｽﾛ AKB48 勝利の女神,1217,931,32,2
4144,ﾊﾟﾁｽﾛ AKB48ﾊﾞﾗの儀式,1458,2090,9,9
4145,ﾌﾞﾗｯｸﾗｸﾞｰﾝ3,-608,498,1,-
4146,ﾊﾟﾁｽﾛ 亜人,667,2298,9,4
4147,花の慶次~天を穿つ戦槍~,146,449,3,1
4148,ﾏｼﾞｶﾙﾊﾛｳｨﾝ5,59,3005,14,38
4149,ﾏｲｼﾞｬｸﾞﾗｰIII,-890,2082,6,3
4150,ﾏｲｼﾞｬｸﾞﾗｰIII,-784,1687,4,4
