No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,3128,2729,15,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,1294,3171,15,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-190,258,1,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1887,1924,6,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-654,998,3,-
4006,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2362,2019,6,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2022,1782,5,-
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1020,1048,11,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,334,1014,8,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1854,3304,15,-
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,187,608,5,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1166,2870,16,2
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1991,1204,1,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,5358,1487,26,1
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2268,871,14,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1964,1354,2,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2268,3003,12,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2282,1849,5,-
4019,魔法少女まどか☆ﾏｷﾞｶ,-1071,5549,13,11
4020,魔法少女まどか☆ﾏｷﾞｶ,-955,3757,7,9
4021,魔法少女まどか☆ﾏｷﾞｶ,-2057,1954,5,3
4022,魔法少女まどか☆ﾏｷﾞｶ,516,4145,7,10
4023,魔法少女まどか☆ﾏｷﾞｶ,-132,1376,5,2
4024,魔法少女まどか☆ﾏｷﾞｶ,747,3998,9,6
4025,魔法少女まどか☆ﾏｷﾞｶ,-601,1336,3,5
4026,魔法少女まどか☆ﾏｷﾞｶ,350,2562,4,3
4027,魔法少女まどか☆ﾏｷﾞｶ,-1654,2766,7,5
4028,魔法少女まどか☆ﾏｷﾞｶ,2288,2665,11,3
4029,魔法少女まどか☆ﾏｷﾞｶ,-46,1855,8,3
4030,SLOT魔法少女まどかﾏｷﾞｶ2,-1506,4476,14,9
4031,SLOT魔法少女まどかﾏｷﾞｶ2,-44,25,-,-
4032,SLOT魔法少女まどかﾏｷﾞｶ2,812,7946,32,26
4033,SLOT魔法少女まどかﾏｷﾞｶ2,-2514,3345,8,5
4034,SLOT魔法少女まどかﾏｷﾞｶ2,-228,317,1,-
