No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-3911,2761,3,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,123,656,2,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2647,2451,6,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1482,957,1,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,5170,541,7,-
4006,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1131,831,9,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2895,2573,8,1
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1440,833,1,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-452,803,4,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1201,1535,14,1
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-807,1329,6,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,761,1310,12,1
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2731,2004,4,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,745,678,7,1
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1209,712,1,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,628,1431,12,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-799,706,2,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2801,2279,23,1
4019,魔法少女まどか☆ﾏｷﾞｶ,339,3968,12,6
4020,魔法少女まどか☆ﾏｷﾞｶ,3806,5544,16,9
4021,魔法少女まどか☆ﾏｷﾞｶ,1364,3319,10,2
4022,魔法少女まどか☆ﾏｷﾞｶ,-2357,2215,5,2
4023,魔法少女まどか☆ﾏｷﾞｶ,-1487,5990,14,13
4024,魔法少女まどか☆ﾏｷﾞｶ,-1931,4409,16,13
4025,魔法少女まどか☆ﾏｷﾞｶ,9381,7066,16,12
4026,魔法少女まどか☆ﾏｷﾞｶ,2733,4502,18,10
4027,魔法少女まどか☆ﾏｷﾞｶ,3932,6061,22,12
4028,魔法少女まどか☆ﾏｷﾞｶ,-2609,6506,15,14
4029,魔法少女まどか☆ﾏｷﾞｶ,-869,4402,15,6
4030,SLOT魔法少女まどかﾏｷﾞｶ2,291,3208,10,11
4031,SLOT魔法少女まどかﾏｷﾞｶ2,3278,6460,27,25
4032,SLOT魔法少女まどかﾏｷﾞｶ2,3039,6537,25,24
4033,SLOT魔法少女まどかﾏｷﾞｶ2,-1240,1151,3,-
4034,SLOT魔法少女まどかﾏｷﾞｶ2,-917,1816,6,5
4035,SLOT魔法少女まどかﾏｷﾞｶ2,-883,1800,8,3
4036,花の慶次~天を穿つ戦槍~,602,90,5,1
4037,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-402,910,4,2
4038,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-187,143,-,-
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-421,541,4,2
4040,ﾊﾟﾁｽﾛ北斗　転生の章,-918,1240,9,3
4041,ﾊﾟﾁｽﾛ北斗　転生の章,-22,278,3,1
4042,ﾊﾟﾁｽﾛ北斗　転生の章,-201,1523,19,4
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,2120,4824,36,25
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,826,4886,34,23
4045,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1639,2605,12,6
4046,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,6951,8155,79,57
4047,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-754,3834,25,14
4048,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1454,5925,49,24
4049,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,2772,7402,70,43
4050,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,1039,4222,32,21
4051,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,1037,6882,51,33
4052,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,726,6010,38,23
4053,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,2778,6826,59,41
4054,押忍!番長3,1395,2240,33,6
4055,押忍!番長3,-646,475,-,-
4056,押忍!番長3,-967,1821,7,1
4057,押忍!番長3,-239,505,3,1
4058,押忍!番長3,-813,795,1,-
4059,押忍!番長3,-699,667,2,-
4060,押忍!番長3,-109,241,1,-
4061,押忍!番長3,-1740,2978,13,1
4062,押忍!番長3,-827,918,5,-
4063,地獄少女 宵伽,-94,633,3,-
4064,地獄少女 宵伽,-175,352,1,-
4065,地獄少女 宵伽,-6,289,1,-
4066,地獄少女 宵伽,-344,315,-,-
4067,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-690,458,1,-
4068,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-291,249,1,-
4069,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-139,99,-,-
4070,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,5005,3334,13,53
4071,GI優駿倶楽部,-69,749,8,-
4072,GI優駿倶楽部,-78,188,1,-
4073,GI優駿倶楽部,-603,715,2,-
4074,GI優駿倶楽部,-42,1217,7,-
4075,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-290,417,1,1
4076,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-90,706,6,3
