No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1592,3089,6,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1316,950,1,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,2407,2856,17,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1195,807,1,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1311,2528,11,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2565,2299,3,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,417,642,6,-
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2182,1628,3,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1035,640,7,1
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,263,1148,9,1
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1071,1153,12,1
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-914,1091,4,-
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,857,2213,17,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,326,953,7,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-702,535,1,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1430,1004,2,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1007,1344,6,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,50,1367,9,1
4019,魔法少女まどか☆ﾏｷﾞｶ,2867,3828,6,10
4020,魔法少女まどか☆ﾏｷﾞｶ,6098,4536,14,1
4021,魔法少女まどか☆ﾏｷﾞｶ,-1300,819,1,-
4022,魔法少女まどか☆ﾏｷﾞｶ,1616,2498,4,4
4023,魔法少女まどか☆ﾏｷﾞｶ,-413,2270,6,3
4024,魔法少女まどか☆ﾏｷﾞｶ,4006,4467,14,12
4025,魔法少女まどか☆ﾏｷﾞｶ,-631,497,1,-
4026,魔法少女まどか☆ﾏｷﾞｶ,-2995,4185,9,10
4027,魔法少女まどか☆ﾏｷﾞｶ,-168,192,1,-
4028,魔法少女まどか☆ﾏｷﾞｶ,-854,974,4,1
4029,魔法少女まどか☆ﾏｷﾞｶ,-932,3413,11,5
4030,魔法少女まどか☆ﾏｷﾞｶ,-1053,2233,7,4
4031,SLOT魔法少女まどかﾏｷﾞｶ2,1091,3625,10,10
4032,SLOT魔法少女まどかﾏｷﾞｶ2,-256,878,1,2
4033,SLOT魔法少女まどかﾏｷﾞｶ2,-287,402,2,-
4034,SLOT魔法少女まどかﾏｷﾞｶ2,1015,4237,19,12
4035,SLOT魔法少女まどかﾏｷﾞｶ2,-436,697,3,1
4036,SLOT魔法少女まどかﾏｷﾞｶ2,-572,1209,2,3
4037,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-249,925,5,3
4038,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-203,142,-,-
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-2170,4117,38,12
