No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1872,1473,3,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-521,894,2,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-345,1854,5,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,3249,1479,11,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-71,523,2,-
4006,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,3638,1337,20,2
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-236,122,-,-
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1639,924,11,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-999,655,1,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,141,1532,12,1
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1223,727,1,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1480,174,6,1
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2179,1189,1,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2785,880,15,1
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-941,925,3,-
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-307,317,1,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2633,3263,13,1
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2078,1300,2,-
4019,魔法少女まどか☆ﾏｷﾞｶ,-2095,3843,10,8
4020,魔法少女まどか☆ﾏｷﾞｶ,-764,673,1,1
4021,魔法少女まどか☆ﾏｷﾞｶ,1638,4827,15,8
4022,魔法少女まどか☆ﾏｷﾞｶ,2009,2125,4,6
4023,魔法少女まどか☆ﾏｷﾞｶ,666,6058,18,15
4024,魔法少女まどか☆ﾏｷﾞｶ,-1407,1996,7,2
4025,魔法少女まどか☆ﾏｷﾞｶ,1790,5294,13,9
4026,魔法少女まどか☆ﾏｷﾞｶ,-411,2358,10,4
4027,魔法少女まどか☆ﾏｷﾞｶ,-1867,1711,5,1
4028,魔法少女まどか☆ﾏｷﾞｶ,76,3952,12,3
4029,魔法少女まどか☆ﾏｷﾞｶ,-469,348,1,-
4030,SLOT魔法少女まどかﾏｷﾞｶ2,-770,1436,6,3
4031,SLOT魔法少女まどかﾏｷﾞｶ2,-588,2095,6,3
4032,SLOT魔法少女まどかﾏｷﾞｶ2,-474,457,1,-
4033,SLOT魔法少女まどかﾏｷﾞｶ2,1826,5646,17,15
4034,SLOT魔法少女まどかﾏｷﾞｶ2,2678,5030,27,18
4035,SLOT魔法少女まどかﾏｷﾞｶ2,6673,8169,32,40
4036,花の慶次~天を穿つ戦槍~,-75,120,-,-
4037,ﾊﾟﾁｽﾛ 北斗 新伝説創造,0,-,-,-
4038,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-1950,2460,2,6
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-1266,2826,26,7
4040,ﾊﾟﾁｽﾛ北斗　転生の章,-335,1948,23,7
4041,ﾊﾟﾁｽﾛ北斗　転生の章,-2593,2601,13,7
4042,ﾊﾟﾁｽﾛ北斗　転生の章,1070,3158,46,9
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,631,4899,33,22
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-966,7886,63,32
4045,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2187,3240,21,8
4046,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,79,3841,30,16
4047,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-323,7012,45,26
4048,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1552,1426,9,2
4049,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,199,7781,60,33
4050,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2831,4871,32,13
4051,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1261,6506,41,22
4052,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2569,3880,28,12
4053,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2272,6217,36,17
4054,押忍!番長3,272,2113,24,5
4055,押忍!番長3,-827,1504,9,1
4056,押忍!番長3,-54,109,-,-
4057,押忍!番長3,-851,2236,15,2
4058,押忍!番長3,-1027,1029,1,-
4059,押忍!番長3,-386,274,-,-
4060,押忍!番長3,3251,2485,50,8
4061,押忍!番長3,-854,746,1,-
4062,押忍!番長3,-844,837,1,-
4063,地獄少女 宵伽,2037,798,3,-
4064,地獄少女 宵伽,0,-,-,-
4065,地獄少女 宵伽,0,-,-,-
4066,地獄少女 宵伽,-1502,1512,4,-
4067,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-235,145,-,-
4068,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,5320,4447,24,56
4069,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,3492,2661,15,36
4070,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-374,909,2,4
4071,GI優駿倶楽部,123,1207,12,-
4072,GI優駿倶楽部,-87,131,-,-
4073,GI優駿倶楽部,69,466,6,-
4074,GI優駿倶楽部,-174,105,-,-
4075,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-1274,1151,1,1
4076,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,139,342,6,1
