No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1893,4437,13,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-5356,4327,3,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-3538,2753,3,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-3881,3179,7,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1839,1612,4,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,2057,2878,16,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-608,3139,19,-
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,12,1809,12,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-4042,3115,7,-
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2633,2355,25,1
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2896,2256,23,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-693,1981,11,1
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3293,1910,2,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,1605,3233,26,1
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,2452,556,12,1
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1262,2675,13,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1844,2811,13,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,9501,2535,50,1
4019,魔法少女まどか☆ﾏｷﾞｶ,1606,5447,17,12
4020,魔法少女まどか☆ﾏｷﾞｶ,1416,5499,18,11
4021,魔法少女まどか☆ﾏｷﾞｶ,2860,4071,13,4
4022,魔法少女まどか☆ﾏｷﾞｶ,-445,4463,11,8
4023,魔法少女まどか☆ﾏｷﾞｶ,-654,3892,9,6
4024,魔法少女まどか☆ﾏｷﾞｶ,-1638,4327,9,14
4025,魔法少女まどか☆ﾏｷﾞｶ,1330,6201,11,10
4026,魔法少女まどか☆ﾏｷﾞｶ,1883,5039,13,10
4027,魔法少女まどか☆ﾏｷﾞｶ,3560,5562,13,11
4028,魔法少女まどか☆ﾏｷﾞｶ,4233,5933,24,14
4029,魔法少女まどか☆ﾏｷﾞｶ,-2349,3446,8,7
4030,SLOT魔法少女まどかﾏｷﾞｶ2,-1692,2524,6,4
4031,SLOT魔法少女まどかﾏｷﾞｶ2,-552,1350,1,1
4032,SLOT魔法少女まどかﾏｷﾞｶ2,233,2994,11,9
4033,SLOT魔法少女まどかﾏｷﾞｶ2,-208,395,1,1
4034,SLOT魔法少女まどかﾏｷﾞｶ2,212,2706,9,8
4035,花の慶次~天を穿つ戦槍~,-949,2132,11,4
4036,花の慶次~天を穿つ戦槍~,-317,428,1,1
4037,ﾊﾟﾁｽﾛ 北斗 新伝説創造,1687,1057,26,5
4038,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-293,1552,11,5
4039,ﾊﾟﾁｽﾛ北斗　転生の章,-1281,2030,17,5
4040,ﾊﾟﾁｽﾛ北斗　転生の章,-3950,4327,25,9
4041,ﾊﾟﾁｽﾛ北斗　転生の章,-3141,2228,6,3
4042,ﾊﾟﾁｽﾛ北斗　転生の章,1670,1086,24,3
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1554,7456,54,29
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,1466,7179,50,34
4045,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-992,4304,40,20
4046,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,1801,7465,67,43
4047,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1922,5551,37,21
4048,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1438,5896,38,26
4049,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2479,6667,51,27
4050,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1264,5892,46,18
4051,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,3140,6106,50,40
4052,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,3758,7661,79,52
4053,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,1313,6436,49,34
4054,押忍!番長3,821,4988,55,11
4055,押忍!番長3,-272,1547,15,1
4056,押忍!番長3,-679,2998,23,1
4057,押忍!番長3,-2438,2783,12,-
4058,押忍!番長3,-927,2781,19,3
4059,押忍!番長3,-1522,1309,2,-
4060,押忍!番長3,-2208,4334,21,7
4061,押忍!番長3,3399,3096,52,13
4062,押忍!番長3,-1174,5028,41,2
4063,地獄少女 宵伽,-165,94,-,-
4064,地獄少女 宵伽,1736,2221,10,-
4065,地獄少女 宵伽,507,995,4,-
4066,地獄少女 宵伽,-155,1149,4,-
4067,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-2436,2895,13,2
4068,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-578,573,1,2
4069,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-92,54,-,-
4070,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,3194,5996,26,53
4071,GI優駿倶楽部,-21,3008,37,-
4072,GI優駿倶楽部,-933,927,1,-
4073,GI優駿倶楽部,-333,587,1,-
4074,GI優駿倶楽部,495,2903,29,-
4075,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,5783,2618,92,9
4076,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-739,894,2,2
4077,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-1043,1171,2,2
4078,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-2167,3341,14,10
4079,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-126,176,-,-
4080,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-360,2807,24,2
4081,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,627,700,11,1
4082,ﾊﾟﾁｽﾛ 聖闘士星矢海皇覚醒,-881,3709,33,4
4083,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-2615,5000,37,-
4084,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-2080,2382,14,-
4085,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,-1092,2762,21,-
4086,ﾊﾟﾁｽﾛﾓﾝｽﾀｰﾊﾝﾀｰ月下雷鳴,2048,2856,42,-
4087,ﾆｭｰﾊﾟﾙｻｰSPII,-1820,4109,10,8
4088,ﾆｭｰﾊﾟﾙｻｰSPII,-911,1908,5,2
4089,ﾆｭｰﾊﾟﾙｻｰSPII,-1266,2440,5,7
4090,ﾆｭｰﾊﾟﾙｻｰSPII,4358,5433,33,19
4091,ﾊﾞｰｻｽ,-78,2125,7,7
4092,ﾊﾞｰｻｽ,-266,3608,11,12
4093,ﾊﾞｰｻｽ,88,3398,11,6
4094,ﾊﾞｰｻｽ,181,5723,20,13
4095,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,124,2067,6,4
4096,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-146,2239,6,5
4097,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-225,2719,6,8
4098,ﾊﾟﾁｽﾛ ｺｰﾄﾞｷﾞｱｽR2C.C.,-161,5495,17,14
4099,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-574,427,1,-
4100,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-1068,1357,7,2
4101,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,-1284,1038,2,1
4102,ﾊﾟﾁｽﾛｴｳﾚｶｾﾌﾞﾝAO,152,2933,13,22
4103,ｸﾚｱの秘宝伝 眠りの塔,-1307,4011,9,12
4104,ｸﾚｱの秘宝伝 眠りの塔,1550,3993,17,16
4105,ｸﾚｱの秘宝伝 眠りの塔,1778,5146,23,13
4106,押忍!番長A,-1629,2489,3,9
4107,押忍!番長A,-917,2256,5,6
4108,押忍!番長A,-491,1396,4,2
4109,SLOT魔法少女まどかﾏｷﾞｶA,-515,2782,8,9
4110,SLOT魔法少女まどかﾏｷﾞｶA,-480,1595,4,5
4111,SLOT魔法少女まどかﾏｷﾞｶA,541,1150,7,-
4112,ﾊﾅﾋﾞ,4152,6286,30,22
4113,ﾊﾅﾋﾞ,-646,2387,6,3
4114,ﾊﾅﾋﾞ,-587,2505,6,6
4115,ﾊﾅﾋﾞ,4325,6906,32,17
4116,ﾊﾅﾋﾞ,-778,4982,14,13
4117,ﾊﾅﾋﾞ,-1359,3242,8,7
