No,lotName,Payout,Rotation,Big,Reg
4001,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2270,4472,12,-
4002,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-3137,3603,11,-
4003,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-315,5279,24,-
4004,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-1654,1417,3,-
4005,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,15817,1419,23,-
4006,ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ-奪われた,-2998,2943,7,-
4007,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,378,4275,30,-
4008,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-2565,2877,12,-
4009,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1056,2252,12,1
4010,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,5175,2310,32,1
4011,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-5382,3797,7,-
4012,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-1254,4200,24,2
4013,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-4270,2735,4,-
4014,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-461,2649,17,-
4015,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-437,3639,24,2
4016,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,-3227,3131,9,-
4017,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,3371,3722,35,-
4018,ﾐﾘｵﾝｺﾞｯﾄﾞ~神々の凱旋~,4576,4425,47,1
4019,魔法少女まどか☆ﾏｷﾞｶ,2965,6768,17,12
4020,魔法少女まどか☆ﾏｷﾞｶ,-3317,4206,9,11
4021,魔法少女まどか☆ﾏｷﾞｶ,3326,6178,16,11
4022,魔法少女まどか☆ﾏｷﾞｶ,4164,5933,25,13
4023,魔法少女まどか☆ﾏｷﾞｶ,-1007,4574,6,10
4024,魔法少女まどか☆ﾏｷﾞｶ,-693,5393,14,9
4025,魔法少女まどか☆ﾏｷﾞｶ,-2125,3817,9,2
4026,魔法少女まどか☆ﾏｷﾞｶ,2060,7310,24,15
4027,魔法少女まどか☆ﾏｷﾞｶ,924,6993,21,15
4028,魔法少女まどか☆ﾏｷﾞｶ,-3925,4706,14,5
4029,魔法少女まどか☆ﾏｷﾞｶ,-1942,6071,16,8
4030,SLOT魔法少女まどかﾏｷﾞｶ2,-1475,2015,5,2
4031,SLOT魔法少女まどかﾏｷﾞｶ2,-1680,1972,5,4
4032,SLOT魔法少女まどかﾏｷﾞｶ2,-1403,4861,21,11
4033,SLOT魔法少女まどかﾏｷﾞｶ2,-1242,3873,16,10
4034,SLOT魔法少女まどかﾏｷﾞｶ2,1927,3830,21,17
4035,花の慶次~天を穿つ戦槍~,-864,2146,9,4
4036,花の慶次~天を穿つ戦槍~,2486,639,24,2
4037,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-558,1207,1,5
4038,ﾊﾟﾁｽﾛ 北斗 新伝説創造,-611,712,-,2
4039,ﾊﾟﾁｽﾛ北斗　転生の章,2370,2747,52,10
4040,ﾊﾟﾁｽﾛ北斗　転生の章,-2925,3920,26,7
4041,ﾊﾟﾁｽﾛ北斗　転生の章,1414,5622,81,18
4042,ﾊﾟﾁｽﾛ北斗　転生の章,2404,3831,64,10
4043,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-3238,7176,48,18
4044,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-2509,6572,47,24
4045,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,4820,8927,85,60
4046,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-3332,6552,37,14
4047,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-146,8257,60,33
4048,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-3777,6606,42,19
4049,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,1054,8123,60,46
4050,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-1456,6416,47,25
4051,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-384,7841,59,33
4052,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,-3146,6808,37,19
4053,ﾊﾞｼﾞﾘｽｸ 甲賀忍法帖 絆,2926,8382,77,57
4054,押忍!番長3,13902,2339,148,22
4055,押忍!番長3,-2255,2279,5,-
4056,押忍!番長3,-1054,1353,3,1
4057,押忍!番長3,2384,2782,51,8
4058,押忍!番長3,-3955,5394,23,2
4059,押忍!番長3,-3125,6566,35,5
4060,押忍!番長3,-3172,3587,10,1
4061,押忍!番長3,-1452,1825,6,1
4062,押忍!番長3,-628,3906,33,6
4063,地獄少女 宵伽,1544,1243,5,-
4064,地獄少女 宵伽,-501,380,-,-
4065,地獄少女 宵伽,4413,1178,6,-
4066,地獄少女 宵伽,3026,1819,9,-
4067,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-1869,1739,9,-
4068,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,239,1933,7,15
4069,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-257,1275,10,3
4070,ｺｰﾄﾞｷﾞｱｽR2反逆のﾙﾙｰｼｭ,-1634,2211,5,8
4071,GI優駿倶楽部,423,2217,25,-
4072,GI優駿倶楽部,123,613,7,-
4073,GI優駿倶楽部,816,2470,34,-
4074,GI優駿倶楽部,-1098,986,2,-
4075,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,496,849,14,3
4076,ﾊﾟﾁｽﾛ 笑ｩせぇるすまん3,-1349,1516,4,3
